id,fake,real
TEST_00645,7.403183764288342e-17,1.0
TEST_00646,0.0,0.0
TEST_00647,3.0962220255939224e-18,1.0
TEST_00648,2.106953586955367e-15,1.0
TEST_00649,0.0,0.0
TEST_00650,3.423988776101668e-19,1.0
TEST_00651,3.993746284233613e-18,1.0
TEST_00652,1.015196532398677e-17,1.0
TEST_00653,4.1096612874921834e-13,1.0
TEST_00654,2.3861583892050182e-14,1.0
TEST_00655,4.117966293074081e-15,1.0
TEST_00656,0.0,0.0
TEST_00657,1.0520142484055933e-19,1.0
TEST_00658,1.4996694032706894e-19,1.0
TEST_00659,9.303238957072814e-21,1.0
TEST_00660,0.0,0.0
TEST_00661,5.833234666332098e-17,1.0
TEST_00662,2.551164981308071e-15,1.0
TEST_00663,8.604033395792426e-19,1.0
TEST_00664,7.599324831136916e-18,1.0
TEST_00665,4.012822558084188e-17,1.0
TEST_00666,4.7558574835325866e-20,1.0
TEST_00667,1.3175455839860742e-18,1.0
TEST_00668,0.0,0.0
TEST_00669,1.071974702457715e-25,1.0
TEST_00670,1.2748848489552514e-21,1.0
TEST_00671,1.4110803183472326e-13,1.0
TEST_00672,1.0397994524379882e-23,1.0
TEST_00673,0.0,0.0
TEST_00674,0.0,0.0
TEST_00675,2.201492934644258e-21,1.0
TEST_00676,1.1524096763390371e-19,1.0
TEST_00677,2.6030875914315024e-17,1.0
TEST_00678,9.64017288502039e-20,1.0
TEST_00679,4.077053039591112e-19,1.0
TEST_00680,5.2662946704699834e-23,1.0
TEST_00681,1.02085109238067e-24,1.0
TEST_00682,1.0908861094722881e-15,1.0
TEST_00683,2.1342604673660857e-25,1.0
TEST_00684,0.0,0.0
TEST_00685,0.0,0.0
TEST_00686,2.0538829986206321e-19,1.0
TEST_00687,2.265307296417065e-16,1.0
TEST_00688,3.9007997211137855e-18,1.0
TEST_00689,7.565243955923966e-20,1.0
TEST_00690,2.4077621737807546e-20,1.0
TEST_00691,1.220489107741083e-25,1.0
TEST_00692,1.814512413425178e-24,1.0
TEST_00693,2.362836522848497e-16,1.0
TEST_00694,3.940150384578165e-24,1.0
TEST_00695,6.672251320243364e-14,1.0
TEST_00696,2.65217963375294e-19,1.0
TEST_00697,0.0,0.0
TEST_00698,1.0630133256725829e-15,1.0
TEST_00699,5.88493580065113e-23,1.0
TEST_00700,2.2670470915028135e-14,1.0
TEST_00701,4.139055729595636e-22,1.0
TEST_00702,1.1642910433949817e-20,1.0
TEST_00703,1.8539488401432338e-21,1.0
TEST_00704,5.59000272726901e-26,1.0
TEST_00705,3.5460254420190333e-22,1.0
TEST_00706,1.9846531209365134e-22,1.0
TEST_00707,2.0037844809466248e-23,1.0
TEST_00708,1.6040640947386491e-25,1.0
TEST_00709,4.627644569366224e-21,1.0
TEST_00710,5.978576477962865e-20,1.0
TEST_00711,7.043632340249305e-18,1.0
TEST_00712,3.93569079610877e-23,1.0
TEST_00713,2.0017806460574663e-25,1.0
TEST_00714,1.4235711951503823e-22,1.0
TEST_00715,1.154418345076689e-15,1.0
TEST_00716,2.2405588412837406e-21,1.0
TEST_00717,4.1812912384577473e-19,1.0
TEST_00718,2.4520150053085433e-18,1.0
TEST_00719,3.480472028748027e-18,1.0
TEST_00720,2.458416222450348e-22,1.0
TEST_00721,2.8083091988904997e-20,1.0
TEST_00722,2.5533219615915907e-26,1.0
TEST_00723,4.594798913005943e-23,1.0
TEST_00724,6.4982435419439e-16,1.0
TEST_00725,9.231486354870264e-26,1.0
TEST_00726,2.0806428642592968e-16,1.0
TEST_00727,7.711942705852786e-23,1.0
TEST_00728,6.041301971553674e-20,1.0
TEST_00729,6.269644962554416e-23,1.0
TEST_00730,1.0440972171367302e-21,1.0
TEST_00731,2.086066948356194e-20,1.0
TEST_00732,4.148333271266095e-15,1.0
TEST_00733,2.7259591683842977e-20,1.0
TEST_00734,0.0,0.0
TEST_00735,4.306467866632286e-21,1.0
TEST_00736,1.2192344708708905e-15,1.0
TEST_00737,9.665533766003062e-22,1.0
TEST_00738,7.613617542769552e-21,1.0
TEST_00739,2.4743970651181562e-18,1.0
TEST_00740,1.0154977140295864e-19,1.0
TEST_00741,2.993390602455298e-19,1.0
TEST_00742,0.0,0.0
TEST_00743,2.793423108356876e-22,1.0
TEST_00744,1.1793422893428516e-19,1.0
TEST_00745,6.189719318250095e-18,1.0
TEST_00746,1.2562646506831393e-13,1.0
TEST_00747,2.261141340590176e-20,1.0
TEST_00748,4.1473140193153074e-18,1.0
TEST_00749,2.7411033051018945e-25,1.0
TEST_00750,4.446493226907461e-21,1.0
TEST_00751,3.680097759363103e-17,1.0
TEST_00752,2.778569470929804e-19,1.0
TEST_00753,1.0662574330471257e-24,1.0
TEST_00754,1.839353495226575e-28,1.0
TEST_00755,1.4943806172291785e-20,1.0
TEST_00756,3.842388627531162e-26,1.0
TEST_00757,2.235577366410725e-17,1.0
TEST_00758,5.361341681040804e-23,1.0
TEST_00759,7.714833268914359e-21,1.0
TEST_00760,0.0,0.0
TEST_00761,1.0974183216823949e-15,1.0
TEST_00762,6.013313050355195e-15,1.0
TEST_00763,4.406378198372907e-19,1.0
TEST_00764,2.706502704229617e-18,1.0
TEST_00765,1.2339603102924213e-21,1.0
TEST_00766,0.0,0.0
TEST_00767,2.9080912353422056e-23,1.0
TEST_00768,1.5539335823651617e-20,1.0
TEST_00769,2.415621760798034e-25,1.0
TEST_00770,3.1501964224852057e-15,1.0
TEST_00771,6.421291922659503e-22,1.0
TEST_00772,7.846383517579075e-19,1.0
TEST_00773,0.0,0.0
TEST_00774,2.795857804226104e-19,1.0
TEST_00775,1.860929226693287e-20,1.0
TEST_00776,2.3536826562956862e-20,1.0
TEST_00777,4.502510580575116e-22,1.0
TEST_00778,1.0452665742574803e-18,1.0
TEST_00779,2.64501925798507e-24,1.0
TEST_00780,1.7012949360744313e-18,1.0
TEST_00781,1.057964691669592e-15,1.0
TEST_00782,5.295559409956811e-18,1.0
TEST_00783,4.958897469086246e-14,1.0
TEST_00784,1.056803191477846e-22,1.0
TEST_00785,1.2351890987620778e-14,1.0
TEST_00786,8.005178020835854e-17,1.0
TEST_00787,1.4619420509613152e-20,1.0
TEST_00788,5.6726568146659126e-21,1.0
TEST_00789,3.3765742362101532e-15,1.0
TEST_00790,5.28635578487124e-18,1.0
TEST_00791,2.1246247770758742e-19,1.0
TEST_00792,1.482690538921061e-18,1.0
TEST_00793,7.264924826239289e-17,1.0
TEST_00794,2.080172711342734e-18,1.0
TEST_00795,2.8748527772430937e-19,1.0
TEST_00796,1.8466102779255966e-19,1.0
TEST_00797,1.6865687148849024e-25,1.0
TEST_00798,2.2449071778987413e-19,1.0
TEST_00799,1.205093895530016e-23,1.0
TEST_00800,1.606658753155888e-20,1.0
TEST_00801,1.2080433524577585e-17,1.0
TEST_00802,7.710260339192118e-17,1.0
TEST_00803,3.4407426994370605e-15,1.0
TEST_00804,3.670970317611948e-17,1.0
TEST_00805,1.543221608580345e-15,1.0
TEST_00806,3.565114577397223e-19,1.0
TEST_00807,5.268944769794983e-24,1.0
TEST_00808,4.351600504907927e-21,1.0
TEST_00809,6.288865496663431e-20,1.0
TEST_00810,6.981772723814081e-21,1.0
TEST_00811,4.564784333284094e-23,1.0
TEST_00812,2.749851805679618e-15,1.0
TEST_00813,4.439062110287863e-17,1.0
TEST_00814,2.542884393833158e-17,1.0
TEST_00815,4.938855144894904e-15,1.0
TEST_00816,1.0743783616359234e-24,1.0
TEST_00817,5.2229864087217416e-21,1.0
TEST_00818,0.0,0.0
TEST_00819,9.390656180723218e-16,1.0
TEST_00820,0.0,0.0
TEST_00821,1.448651241650795e-21,1.0
TEST_00822,1.764940538849734e-19,1.0
TEST_00823,6.814114845876946e-20,1.0
TEST_00824,1.8083886658131764e-18,1.0
TEST_00825,2.152541218020744e-19,1.0
TEST_00826,8.099264101757621e-24,1.0
TEST_00827,7.706366784539194e-20,1.0
TEST_00828,4.526245393302364e-20,1.0
TEST_00829,0.0,0.0
TEST_00830,3.9699246906727563e-28,1.0
TEST_00831,0.0,0.0
TEST_00832,9.427262526321071e-24,1.0
TEST_00833,3.917532312615088e-25,1.0
TEST_00834,4.048820134853516e-16,1.0
TEST_00835,0.0,0.0
TEST_00836,1.3469847868904716e-19,1.0
TEST_00837,0.0,0.0
TEST_00838,1.0814460066844777e-18,1.0
TEST_00839,0.0,0.0
TEST_00840,4.0928654371053725e-21,1.0
TEST_00841,2.92362515561681e-19,1.0
TEST_00842,6.6399152617642244e-18,1.0
TEST_00843,8.149127299754782e-17,1.0
TEST_00844,1.0952891906886825e-23,1.0
TEST_00845,2.7231853345223747e-19,1.0
TEST_00846,1.694521704113342e-16,1.0
TEST_00847,3.29783056565219e-21,1.0
TEST_00848,2.600437326268377e-25,1.0
TEST_00849,8.771247116514711e-21,1.0
TEST_00850,0.0,0.0
TEST_00851,7.114286916581202e-22,1.0
TEST_00852,3.5668560510805884e-19,1.0
TEST_00853,0.0,0.0
TEST_00854,3.136185240636679e-19,1.0
TEST_00855,1.0634816212584779e-19,1.0
TEST_00856,1.5311316096490238e-21,1.0
TEST_00857,6.939073967555649e-22,1.0
TEST_00858,0.0,0.0
TEST_00859,1.8796018855187854e-18,1.0
TEST_00860,1.5387656858821953e-15,1.0
TEST_00861,1.1907042837578796e-23,1.0
TEST_00862,9.401060334649312e-21,1.0
TEST_00863,2.3246316725172147e-18,1.0
TEST_00864,1.0252167631096577e-19,1.0
TEST_00865,4.7591242007173175e-20,1.0
TEST_00866,3.519967835045903e-18,1.0
TEST_00867,9.717175377649216e-23,1.0
TEST_00868,0.0,0.0
TEST_00869,1.6825593158796205e-17,1.0
TEST_00870,6.669669563109729e-25,1.0
TEST_00871,1.011384842777002e-18,1.0
TEST_00872,3.667584634277544e-16,1.0
TEST_00873,1.132041253313835e-17,1.0
TEST_00874,6.762866483285311e-20,1.0
TEST_00875,1.7578778704469517e-20,1.0
TEST_00876,2.1726382689363615e-18,1.0
TEST_00877,1.0253028415921515e-19,1.0
TEST_00878,3.684364294924106e-19,1.0
TEST_00879,8.294820669123557e-22,1.0
TEST_00880,5.041571927508546e-22,1.0
TEST_00881,1.676623692693669e-20,1.0
TEST_00882,8.472314646720824e-13,1.0
TEST_00883,0.0,0.0
TEST_00884,1.6555450859987412e-17,1.0
TEST_00885,4.686893400224252e-21,1.0
TEST_00886,1.4987738458407512e-16,1.0
TEST_00887,6.523167862470322e-27,1.0
TEST_00888,6.030072219256442e-18,1.0
TEST_00889,9.1924678408246e-21,1.0
TEST_00890,0.0,0.0
TEST_00891,6.589596831126858e-19,1.0
TEST_00892,2.952783361066597e-23,1.0
TEST_00893,3.3182246874988136e-20,1.0
TEST_00894,1.2670063373226281e-21,1.0
TEST_00895,1.356024442031168e-16,1.0
TEST_00896,8.129135601663907e-16,1.0
TEST_00897,4.690975624778335e-27,1.0
TEST_00898,6.128631616422748e-18,1.0
TEST_00899,0.0,0.0
TEST_00900,1.4149968047008033e-20,1.0
TEST_00901,9.127085785559045e-15,1.0
TEST_00902,1.0060887930557371e-20,1.0
TEST_00903,4.603287152502022e-13,1.0
TEST_00904,1.6138708633685554e-19,1.0
TEST_00905,0.0,0.0
TEST_00906,1.5324696187184745e-21,1.0
TEST_00907,0.0,0.0
TEST_00908,1.797229299295736e-23,1.0
TEST_00909,6.7426419980877466e-21,1.0
TEST_00910,3.094488535952846e-24,1.0
TEST_00911,2.105248480550966e-24,1.0
TEST_00912,1.1983730817014215e-16,1.0
TEST_00913,2.6914622445876878e-17,1.0
TEST_00914,5.396833831607453e-14,1.0
TEST_00915,5.872028506482646e-20,1.0
TEST_00916,1.7296106726106168e-17,1.0
TEST_00917,0.0,0.0
TEST_00918,2.0294885021664155e-13,1.0
TEST_00919,5.660326265859161e-13,1.0
TEST_00920,0.0,0.0
TEST_00921,0.0,0.0
TEST_00922,2.508523945157369e-27,1.0
TEST_00923,0.0,0.0
TEST_00924,0.0,0.0
TEST_00925,0.0,0.0
TEST_00926,2.834969294656569e-21,1.0
TEST_00927,1.4876348947103232e-20,1.0
TEST_00928,9.110678419053859e-20,1.0
TEST_00929,4.53641440278627e-18,1.0
TEST_00930,1.2728792267754944e-19,1.0
TEST_00931,1.0725342729575611e-19,1.0
TEST_00932,4.488855868534493e-16,1.0
TEST_00933,4.634237728616687e-27,1.0
TEST_00934,6.661317380735426e-21,1.0
TEST_00935,2.5140822957763066e-18,1.0
TEST_00936,4.5494114781610095e-18,1.0
TEST_00937,1.1963588638226304e-16,1.0
TEST_00938,8.424273710397276e-18,1.0
TEST_00939,4.7361164022003216e-23,1.0
TEST_00940,4.936584077982195e-27,1.0
TEST_00941,5.5402743932244e-22,1.0
TEST_00942,9.300193252208e-20,1.0
TEST_00943,5.798273513783075e-16,1.0
TEST_00944,3.988921019790162e-25,1.0
TEST_00945,3.6407181099027454e-19,1.0
TEST_00946,4.521300663580411e-24,1.0
TEST_00947,2.7478014540701286e-19,1.0
TEST_00948,2.5148712606445597e-16,1.0
TEST_00949,5.0671718996098155e-24,1.0
TEST_00950,3.6239793347259106e-19,1.0
TEST_00951,7.498132724876007e-19,1.0
TEST_00952,2.0688810907498745e-13,1.0
TEST_00953,0.0,0.0
TEST_00954,3.2342007562104734e-16,1.0
TEST_00955,3.4596678289825304e-23,1.0
TEST_00956,1.4146280311435125e-15,1.0
TEST_00957,1.695455622561175e-20,1.0
TEST_00958,6.4343403131205826e-21,1.0
TEST_00959,1.9282787172558713e-11,1.0
TEST_00960,1.0869040157847411e-20,1.0
TEST_00961,9.703275096296588e-25,1.0
TEST_00962,3.304435669405616e-17,1.0
TEST_00963,9.683811832211391e-20,1.0
TEST_00964,1.1353955404911017e-20,1.0
TEST_00965,3.598795390383911e-27,1.0
TEST_00966,8.288263710997632e-17,1.0
TEST_00967,9.366651660845863e-23,1.0
TEST_00968,7.424532468717723e-18,1.0
TEST_00969,0.0,0.0
TEST_00970,1.4437661696698523e-17,1.0
TEST_00971,1.1040682383849455e-17,1.0
TEST_00972,1.2673308481933096e-20,1.0
TEST_00973,6.904944493123017e-26,1.0
TEST_00974,0.0,0.0
TEST_00975,2.820681918338884e-17,1.0
TEST_00976,1.5028813520515813e-20,1.0
TEST_00977,1.3595606722370567e-18,1.0
TEST_00978,0.0,0.0
TEST_00979,6.8905076761909185e-16,1.0
TEST_00980,1.3873813836662553e-25,1.0
TEST_00981,0.0,0.0
TEST_00982,0.0,0.0
TEST_00983,1.927404497939142e-14,1.0
TEST_00984,1.0087131326011931e-21,1.0
TEST_00985,0.0,0.0
TEST_00986,4.2270202497858556e-16,1.0
TEST_00987,2.0574462052542477e-16,1.0
TEST_00988,5.335174071768953e-20,1.0
TEST_00989,4.5220425872617714e-24,1.0
TEST_00990,3.78714190541439e-15,1.0
TEST_00991,9.313753844375041e-20,1.0
TEST_00992,7.187090826415177e-22,1.0
TEST_00993,4.0022942592277074e-22,1.0
TEST_00994,2.662658444994467e-21,1.0
TEST_00995,7.532444952166531e-20,1.0
TEST_00996,1.6409594698145978e-15,1.0
TEST_00997,2.59004176070797e-14,1.0
TEST_00998,1.1573500849258137e-16,1.0
TEST_00999,1.983007320303733e-18,1.0
TEST_01000,5.246178441285531e-25,1.0
TEST_01001,1.5779942388224763e-21,1.0
TEST_01002,3.041218857557362e-16,1.0
TEST_01003,0.0,0.0
TEST_01004,6.356716537371741e-19,1.0
TEST_01005,2.213835578585091e-24,1.0
TEST_01006,4.0836211121487243e-19,1.0
TEST_01007,6.5744250462229284e-21,1.0
TEST_01008,2.5297240812433983e-26,1.0
TEST_01009,6.563319071578198e-15,1.0
TEST_01010,1.32291408955912e-18,1.0
TEST_01011,1.1096189285492014e-20,1.0
TEST_01012,5.1233231183484684e-17,1.0
TEST_01013,4.854565850757334e-19,1.0
TEST_01014,0.0,0.0
TEST_01015,1.2003215387215147e-17,1.0
TEST_01016,7.537921956952574e-16,1.0
TEST_01017,2.148019423893113e-21,1.0
TEST_01018,1.0915809922315101e-23,1.0
TEST_01019,1.9637353045009547e-19,1.0
TEST_01020,2.2449295093518996e-22,1.0
TEST_01021,2.2643635577690446e-10,1.0
TEST_01022,8.88995561235174e-21,1.0
TEST_01023,8.486989078901568e-23,1.0
TEST_01024,4.213644863212562e-22,1.0
TEST_01025,4.416629137511547e-18,1.0
TEST_01026,4.3539769528025265e-20,1.0
TEST_01027,3.042838683991894e-19,1.0
TEST_01028,6.050899593104762e-19,1.0
TEST_01029,1.24827427416601e-18,1.0
TEST_01030,3.519830721920079e-27,1.0
TEST_01031,2.089632963154898e-22,1.0
TEST_01032,7.081775628697474e-20,1.0
TEST_01033,2.25205339800574e-18,1.0
TEST_01034,1.748614740056065e-20,1.0
TEST_01035,1.423505844450057e-11,1.0
TEST_01036,3.1490501222097747e-18,1.0
TEST_01037,3.5439675871640674e-16,1.0
TEST_01038,4.3591122580663177e-20,1.0
TEST_01039,3.277992546212549e-26,1.0
TEST_01040,8.811721209289773e-22,1.0
TEST_01041,2.2015662671540075e-23,1.0
TEST_01042,1.3313254612084374e-22,1.0
TEST_01043,1.379286138111879e-18,1.0
TEST_01044,1.208629327203691e-16,1.0
TEST_01045,1.4375991659719939e-18,1.0
TEST_01046,1.2232554209748014e-14,1.0
TEST_01047,5.3553197970937406e-20,1.0
TEST_01048,0.0,0.0
TEST_01049,1.22549203264785e-15,1.0
TEST_01050,8.671726908224882e-16,1.0
TEST_01051,8.37126697063799e-23,1.0
TEST_01052,3.2848604301929083e-21,1.0
TEST_01053,7.268828953294417e-18,1.0
TEST_01054,9.462480712180144e-13,1.0
TEST_01055,1.0642898671898217e-18,1.0
TEST_01056,7.207273952582114e-21,1.0
TEST_01057,9.245633456008994e-23,1.0
TEST_01058,5.5639327644968137e-14,1.0
TEST_01059,1.0305012436114568e-21,1.0
TEST_01060,2.0611678231790218e-18,1.0
TEST_01061,2.064334635686567e-22,1.0
TEST_01062,4.2292332595707087e-22,1.0
TEST_01063,1.4395434788172181e-16,1.0
TEST_01064,1.274605418297043e-17,1.0
TEST_01065,2.3089069819972787e-20,1.0
TEST_01066,4.53705422699008e-18,1.0
TEST_01067,1.2655192903400758e-20,1.0
TEST_01068,5.070118746319254e-21,1.0
TEST_01069,3.4274500099773196e-20,1.0
TEST_01070,9.973740989206094e-18,1.0
TEST_01071,2.877859578769724e-19,1.0
TEST_01072,0.0,0.0
TEST_01073,2.611398692513538e-20,1.0
TEST_01074,4.5825306113168185e-22,1.0
TEST_01075,4.993159962390594e-18,1.0
TEST_01076,3.6697047157651055e-20,1.0
TEST_01077,4.370798930716757e-21,1.0
TEST_01078,0.0,0.0
TEST_01079,6.044416565053877e-19,1.0
TEST_01080,4.369850742627875e-20,1.0
TEST_01081,7.361435804112666e-28,1.0
TEST_01082,0.0,0.0
TEST_01083,5.897163649553034e-22,1.0
TEST_01084,1.4787105205262734e-15,1.0
TEST_01085,4.9737258708865436e-20,1.0
TEST_01086,4.370371956886663e-18,1.0
TEST_01087,1.530988725668874e-17,1.0
TEST_01088,4.890679522325634e-20,1.0
TEST_01089,1.946371329415046e-21,1.0
TEST_01090,2.498338765700932e-16,1.0
TEST_01091,7.224639595761738e-22,1.0
TEST_01092,3.0038686543708723e-19,1.0
TEST_01093,9.618678305997516e-21,1.0
TEST_01094,6.984440381289565e-20,1.0
TEST_01095,1.340974681583356e-21,1.0
TEST_01096,2.402196853505649e-17,1.0
TEST_01097,2.45814500888673e-14,1.0
TEST_01098,5.652611609013829e-28,1.0
TEST_01099,1.0863549685073423e-31,1.0
TEST_01100,1.8504907892472056e-13,1.0
TEST_01101,0.0,0.0
TEST_01102,2.6246652594544382e-17,1.0
TEST_01103,2.920220949947501e-22,1.0
TEST_01104,2.6428602550803996e-17,1.0
TEST_01105,1.3780074202824486e-19,1.0
TEST_01106,1.511092095445799e-18,1.0
TEST_01107,2.414202511557213e-18,1.0
TEST_01108,1.035192952036489e-15,1.0
TEST_01109,8.162167239628864e-16,1.0
TEST_01110,5.300932671818379e-19,1.0
TEST_01111,2.1617918975649734e-14,1.0
TEST_01112,0.0,0.0
TEST_01113,8.894442550186957e-19,1.0
TEST_01114,7.366184233982787e-20,1.0
TEST_01115,0.0,0.0
TEST_01116,4.6790784911874745e-17,1.0
TEST_01117,7.637320002763445e-15,1.0
TEST_01118,0.0,0.0
TEST_01119,1.613701440784792e-23,1.0
TEST_01120,1.2572887230454904e-16,1.0
TEST_01121,1.5545540623816603e-15,1.0
TEST_01122,0.0,0.0
TEST_01123,1.5183878583368787e-21,1.0
TEST_01124,5.075220779018387e-16,1.0
TEST_01125,2.717553340904958e-17,1.0
TEST_01126,1.0838035748278304e-19,1.0
TEST_01127,2.393632701072127e-19,1.0
TEST_01128,1.1688582847538842e-25,1.0
TEST_01129,2.6765900567468066e-21,1.0
TEST_01130,0.0,0.0
TEST_01131,2.8226016217369355e-22,1.0
TEST_01132,2.05941714504339e-16,1.0
TEST_01133,1.4697793763313038e-12,1.0
TEST_01134,2.187307489919377e-18,1.0
TEST_01135,0.0,0.0
TEST_01136,2.4651400941532174e-22,1.0
TEST_01137,8.368206695196712e-22,1.0
TEST_01138,0.0,0.0
TEST_01139,3.163187631495041e-16,1.0
TEST_01140,1.374006774174533e-20,1.0
TEST_01141,2.284915391889938e-21,1.0
TEST_01142,7.660263097616727e-20,1.0
TEST_01143,9.165178478918589e-24,1.0
TEST_01144,1.0916587921173637e-18,1.0
TEST_01145,5.3614082987665284e-21,1.0
TEST_01146,9.352674760147192e-19,1.0
TEST_01147,1.9017581250211714e-18,1.0
TEST_01148,0.0,0.0
TEST_01149,5.668408154980799e-24,1.0
TEST_01150,3.9041809873037185e-17,1.0
TEST_01151,1.9669795569465888e-21,1.0
TEST_01152,1.7209249916286793e-15,1.0
TEST_01153,1.0423678898681553e-25,1.0
TEST_01154,4.247453490270267e-15,1.0
TEST_01155,7.068765628625664e-20,1.0
TEST_01156,0.0,0.0
TEST_01157,2.99119331408617e-23,1.0
TEST_01158,3.4265420861972237e-16,1.0
TEST_01159,1.2828877263076303e-14,1.0
TEST_01160,1.0321457093653677e-21,1.0
TEST_01161,0.0,0.0
TEST_01162,1.3827706341063006e-11,1.0
TEST_01163,1.9778831949029085e-20,1.0
TEST_01164,5.3930358402931775e-22,1.0
TEST_01165,2.849126785685066e-22,1.0
TEST_01166,2.678921607474955e-19,1.0
TEST_01167,1.3511370881626458e-20,1.0
TEST_01168,4.113053864417593e-22,1.0
TEST_01169,1.1022710287822444e-25,1.0
TEST_01170,2.3188782657430776e-15,1.0
TEST_01171,0.0,0.0
TEST_01172,7.690098468335749e-20,1.0
TEST_01173,0.0,0.0
TEST_01174,2.8003529621686584e-18,1.0
TEST_01175,3.1788203589179067e-21,1.0
TEST_01176,1.0999031592372297e-23,1.0
TEST_01177,0.0,0.0
TEST_01178,2.1715871705319904e-17,1.0
TEST_01179,1.6321802115443234e-17,1.0
TEST_01180,2.4541110809807527e-18,1.0
TEST_01181,0.0,0.0
TEST_01182,1.0880448626393394e-20,1.0
TEST_01183,3.4902240721563404e-22,1.0
TEST_01184,5.752330301967395e-19,1.0
TEST_01185,3.753833669264437e-21,1.0
TEST_01186,4.418861537233908e-22,1.0
TEST_01187,0.0,0.0
TEST_01188,5.392624370445014e-22,1.0
TEST_01189,1.710174106027077e-21,1.0
TEST_01190,1.582115138056776e-16,1.0
TEST_01191,2.6292667706700285e-23,1.0
TEST_01192,4.0613827981315995e-15,1.0
TEST_01193,4.469954990061003e-17,1.0
TEST_01194,2.371220016192804e-20,1.0
TEST_01195,3.787336131971711e-19,1.0
TEST_01196,8.787020901496472e-21,1.0
TEST_01197,2.5793401966194934e-28,1.0
TEST_01198,1.0990049880343564e-13,1.0
TEST_01199,2.4793504046058585e-16,1.0
TEST_01200,6.110317652676097e-22,1.0
TEST_01201,2.2819671440878015e-17,1.0
TEST_01202,4.764207361951378e-10,1.0
TEST_01203,1.9518285808049437e-21,1.0
TEST_01204,4.238428997763789e-19,1.0
TEST_01205,2.940996723962248e-19,1.0
TEST_01206,0.0,0.0
TEST_01207,2.7795359280779958e-18,1.0
TEST_01208,0.0,0.0
TEST_01209,3.4551639209190845e-19,1.0
TEST_01210,2.676688699585817e-16,1.0
TEST_01211,3.1305637809704924e-21,1.0
TEST_01212,1.1659515640460357e-23,1.0
TEST_01213,2.3074528324077403e-21,1.0
TEST_01214,4.17320987774356e-20,1.0
TEST_01215,3.50690003572879e-18,1.0
TEST_01216,1.4890244359606352e-22,1.0
TEST_01217,3.418030803771879e-23,1.0
TEST_01218,2.960042454168705e-18,1.0
TEST_01219,1.0091857583031114e-15,1.0
TEST_01220,5.958689377894423e-16,1.0
TEST_01221,1.7455464460014573e-23,1.0
TEST_01222,0.0,0.0
TEST_01223,1.2868145604998026e-24,1.0
TEST_01224,2.076958025757237e-21,1.0
TEST_01225,6.797301758861831e-17,1.0
TEST_01226,8.044441317003299e-20,1.0
TEST_01227,5.2033896397102115e-24,1.0
TEST_01228,1.8518667263750355e-18,1.0
TEST_01229,2.438189172508208e-20,1.0
TEST_01230,5.012899610394149e-23,1.0
TEST_01231,1.7006461546626404e-14,1.0
TEST_01232,2.58214933402207e-18,1.0
TEST_01233,3.8861811132445007e-20,1.0
TEST_01234,1.466499945383453e-20,1.0
TEST_01235,2.0623857690828237e-19,1.0
TEST_01236,3.998474283178843e-17,1.0
TEST_01237,0.0,0.0
TEST_01238,2.5662596080452327e-19,1.0
TEST_01239,2.3405936217012856e-19,1.0
TEST_01240,4.03698292437888e-20,1.0
TEST_01241,6.001485188158854e-16,1.0
TEST_01242,1.0312976030220217e-17,1.0
TEST_01243,1.0347442197115206e-20,1.0
TEST_01244,5.081604841777887e-12,1.0
TEST_01245,2.2200135004813847e-20,1.0
TEST_01246,9.675851247621455e-17,1.0
TEST_01247,5.8176226403965316e-21,1.0
TEST_01248,1.3208775708910144e-17,1.0
TEST_01249,1.7804631651605308e-23,1.0
TEST_01250,9.736808421640611e-22,1.0
TEST_01251,2.0240021182004436e-25,1.0
TEST_01252,2.052700259591652e-19,1.0
TEST_01253,4.074881516302672e-24,1.0
TEST_01254,1.4161336057374774e-16,1.0
TEST_01255,0.0,0.0
TEST_01256,1.3152124093989857e-15,1.0
TEST_01257,9.487714077638684e-27,1.0
TEST_01258,1.4313628689745588e-23,1.0
TEST_01259,5.921374232496374e-22,1.0
TEST_01260,0.0,0.0
TEST_01261,9.240735260318544e-11,1.0
TEST_01262,1.0962497272350943e-17,1.0
TEST_01263,1.9552478685197537e-15,1.0
TEST_01264,1.3039049620947685e-19,1.0
TEST_01265,9.23966286331836e-18,1.0
TEST_01266,5.912918112112674e-19,1.0
TEST_01267,2.683555655546989e-26,1.0
TEST_01268,2.7360658291295325e-19,1.0
TEST_01269,0.0,0.0
TEST_01270,1.0648472711173967e-16,1.0
TEST_01271,3.4145734444780714e-18,1.0
TEST_01272,3.7022221937709366e-15,1.0
